Periodo,ID,Sector,Campaña,Lider,Fecha Ingreso,FECHA Monitoreo,% NOTA,NOTA,Rango,Estado,Motivo ,Año,Tipo de error ,EA,EG
202309,8078,Reclamos,Reclamos,JS,8/2/2023,9/20/2023,79.18%,79.18,3,Activo,Reclamos,2023,,0,0
202309,8070,Reclamos,Reclamos,JS,9/15/2021,9/25/2023,53.27%,53.27,2,Activo,Reclamos,2023,Error de gestion- validacion de datos ,0,1
202309,6804,Reclamos,Reclamos,JS,1/1/2023,9/25/2023,96.50%,96.50,6,Activo,Reclamos,2023,,0,0
202309,8048,Reclamos,Reclamos,JS,5/17/2023,9/26/2023,55.44%,55.44,2,Baja,Reclamos,2023,Error de gestion- validacion de identidad /speech de autorizacion,0,1
202310,8048,Reclamos,Reclamos,JS,5/17/2023,10/2/2023,55.72%,55.72,2,Baja,Reclamos,2023,Error de gestion- validacion de identidad /speech de autorizacion,0,1
202310,8028,Reclamos,Reclamos,JS,5/8/2023,10/2/2023,87.96%,87.96,5,Activo,Reclamos,2023,,0,0
202310,8070,Reclamos,Reclamos,JS,9/15/2021,10/6/2023,46.90%,46.90,1,Activo,Reclamos,2023,Error de gestion- validacion de identidad /speech de autorizacion,0,1
202310,8078,Reclamos,Reclamos,JS,8/2/2023,10/6/2023,67.34%,67.34,2,Activo,Reclamos,2023,,0,0
202310,8078,Reclamos,Reclamos,JS,8/2/2023,10/24/2023,36.62%,36.62,1,Activo,Reclamos,2023,Error de gestion- validacion de identidad /speech de autorizacion,0,1
202310,8048,Reclamos,Reclamos,JS,5/17/2023,10/27/2023,73.17%,73.17,3,Baja,Reclamos,2023,,0,0
202310,8070,Reclamos,Reclamos,JS,9/15/2021,10/30/2023,72.40%,72.40,3,Activo,Reclamos,2023,,0,0
202311,8028,Reclamos,Reclamos,JS,5/8/2023,11/2/2023,85.13%,85.13,5,Activo,Reclamos,2023,,0,0
202311,8264,Reclamos,Reclamos,JS,10/5/2023,11/8/2023,69.63%,69.63,2,Activo,Reclamos,2023,,0,0
202311,8265,Reclamos,Reclamos,JS,10/5/2023,11/8/2023,83.90%,83.90,4,Activo,Reclamos,2023,,0,0
202311,8262,Reclamos,Reclamos,JS,10/5/2023,11/9/2023,36.90%,36.90,1,Activo,Reclamos,2023,Error de gestion- validacion de identidad /speech de autorizacion,0,1
202311,6406,Reclamos,Reclamos,JS,3/18/2022,11/11/2023,91.46%,91.46,6,Activo,Reclamos,2023,,0,0
202108,5079,Reclamos,Reclamos,KS,1/10/2022,8/27/2021,69.40%,69.40,2,Baja,Reclamos,2021,,0,0
202109,5098,Reclamos,Reclamos,KS,1/10/2022,9/8/2021,49.50%,49.50,1,Baja,Reclamos,2021,,0,0
202109,5147,Reclamos,Reclamos,KS,1/10/2022,9/9/2021,22.67%,22.67,1,Activo,Reclamos,2021,,0,0
202109,5079,Reclamos,Reclamos,KS,1/10/2022,9/23/2021,5.78%,5.78,1,Baja,Reclamos,2021,,0,0
202110,5147,Reclamos,Reclamos,KS,1/10/2022,10/1/2021,39.78%,39.78,1,Activo,Reclamos,2021,,0,0
202110,6039,Reclamos,Reclamos,KS,1/10/2022,10/22/2021,78.25%,78.25,3,Baja,Reclamos,2021,,0,0
202111,6039,Reclamos,Reclamos,KS,1/10/2022,11/2/2021,76.50%,76.50,3,Baja,Reclamos,2021,,0,0
202111,5098,Reclamos,Reclamos,KS,1/10/2022,11/5/2021,34.88%,34.88,1,Baja,Reclamos,2021,,0,0
202111,5079,Reclamos,Reclamos,KS,1/10/2022,11/10/2021,14.48%,14.48,1,Baja,Reclamos,2021,,0,0
202111,5147,Reclamos,Reclamos,KS,1/10/2022,11/29/2021,18.17%,18.17,1,Activo,Reclamos,2021,,0,0
202112,5098,Reclamos,Reclamos,KS,1/10/2022,12/3/2021,24.00%,24.00,1,Baja,Reclamos,2021,,0,0
202112,5079,Reclamos,Reclamos,KS,1/10/2022,12/16/2021,0.00%,0.00,1,Baja,Reclamos,2021,,0,0
202112,1030,Reclamos,Reclamos,KS,1/10/2022,12/23/2021,65.25%,65.25,2,Activo,Reclamos,2021,,0,0
202112,5147,Reclamos,Reclamos,KS,1/10/2022,12/27/2021,63.37%,63.37,2,Activo,Reclamos,2021,,0,0
202201,6142,Reclamos,Reclamos,KS,1/10/2022,1/3/2022,49.47%,49.47,1,Baja,Reclamos,2022,,0,0
202201,5098,Reclamos,Reclamos,KS,1/10/2022,1/3/2022,83.51%,83.51,4,Baja,Reclamos,2022,,0,0
202201,6085,Reclamos,Reclamos,KS,9/15/2021,1/7/2022,68.42%,68.42,2,Baja,Reclamos,2022,,0,0
202201,5147,Reclamos,Reclamos,KS,1/10/2022,1/7/2022,78.25%,78.25,3,Activo,Reclamos,2022,,0,0
202201,5098,Reclamos,Reclamos,KS,1/10/2022,1/31/2022,75.07%,75.07,3,Baja,Reclamos,2022,,0,0
202202,6142,Reclamos,Reclamos,KS,1/10/2022,2/4/2022,75.17%,75.17,3,Baja,Reclamos,2022,,0,0
202202,1030,Reclamos,Reclamos,KS,1/10/2022,2/7/2022,87.68%,87.68,5,Activo,Reclamos,2022,,0,0
202202,5147,Reclamos,Reclamos,KS,1/10/2022,2/8/2022,37.00%,37.00,1,Activo,Reclamos,2022,,0,0
202202,6085,Reclamos,Reclamos,KS,9/15/2021,2/8/2022,75.40%,75.40,3,Baja,Reclamos,2022,,0,0
202202,5079,Reclamos,Reclamos,KS,1/10/2022,2/10/2022,86.97%,86.97,5,Baja,Reclamos,2022,,0,0
202202,6088,Reclamos,Reclamos,KS,9/15/2021,2/15/2022,51.56%,51.56,2,Baja,Reclamos,2022,,0,0
202203,5098,Reclamos,Reclamos,KS,1/10/2022,3/2/2022,60.75%,60.75,2,Baja,Reclamos,2022,,0,0
202203,6088,Reclamos,Reclamos,KS,9/15/2021,3/4/2022,60.90%,60.90,2,Baja,Reclamos,2022,,0,0
202203,5147,Reclamos,Reclamos,KS,1/10/2022,3/7/2022,50.79%,50.79,2,Activo,Reclamos,2022,,0,0
202203,6142,Reclamos,Reclamos,KS,1/10/2022,3/7/2022,58.31%,58.31,2,Baja,Reclamos,2022,,0,0
202203,5079,Reclamos,Reclamos,KS,1/10/2022,3/7/2022,68.48%,68.48,2,Baja,Reclamos,2022,,0,0
202203,6085,Reclamos,Reclamos,KS,9/15/2021,3/7/2022,69.07%,69.07,2,Baja,Reclamos,2022,,0,0
202203,1030,Reclamos,Reclamos,KS,1/10/2022,3/8/2022,72.87%,72.87,3,Activo,Reclamos,2022,,0,0
202204,6142,Reclamos,Reclamos,KS,1/10/2022,4/1/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202204,6088,Reclamos,Reclamos,KS,9/15/2021,4/1/2022,27.45%,27.45,1,Baja,Reclamos,2022,,0,0
202204,5147,Reclamos,Reclamos,KS,1/10/2022,4/1/2022,68.17%,68.17,2,Activo,Reclamos,2022,,0,0
202204,6085,Reclamos,Reclamos,KS,9/15/2021,4/1/2022,68.68%,68.68,2,Baja,Reclamos,2022,,0,0
202204,2363,Reclamos,Reclamos,KS,1/10/2022,4/1/2022,69.34%,69.34,2,Baja,Reclamos,2022,,0,0
202204,5098,Reclamos,Reclamos,KS,1/10/2022,4/1/2022,73.68%,73.68,3,Baja,Reclamos,2022,,0,0
202204,2396,Reclamos,Reclamos,KS,3/18/2022,4/1/2022,82.50%,82.50,4,Baja,Reclamos,2022,,0,0
202204,5146,Reclamos,Reclamos,KS,1/10/2022,4/1/2022,100.00%,100.00,6,Baja,Reclamos,2022,,0,0
202204,5079,Reclamos,Reclamos,KS,1/10/2022,4/4/2022,21.13%,21.13,1,Baja,Reclamos,2022,,0,0
202204,1030,Reclamos,Reclamos,KS,1/10/2022,4/4/2022,93.00%,93.00,6,Activo,Reclamos,2022,,0,0
202204,5151,Reclamos,Reclamos,KS,1/10/2022,4/4/2022,93.63%,93.63,6,Baja,Reclamos,2022,,0,0
202204,6142,Reclamos,Reclamos,KS,1/10/2022,4/5/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202204,6165,Reclamos,Reclamos,KS,1/10/2022,4/5/2022,79.39%,79.39,3,Baja,Reclamos,2022,,0,0
202204,5098,Reclamos,Reclamos,KS,1/10/2022,4/8/2022,79.00%,79.00,3,Baja,Reclamos,2022,,0,0
202204,2363,Reclamos,Reclamos,KS,1/10/2022,4/13/2022,83.33%,83.33,4,Baja,Reclamos,2022,,0,0
202204,5146,Reclamos,Reclamos,KS,1/10/2022,4/13/2022,100.00%,100.00,6,Baja,Reclamos,2022,,0,0
202204,6142,Reclamos,Reclamos,KS,1/10/2022,4/19/2022,45.00%,45.00,1,Baja,Reclamos,2022,,0,0
202204,6088,Reclamos,Reclamos,KS,9/15/2021,4/20/2022,18.50%,18.50,1,Baja,Reclamos,2022,,0,0
202204,6165,Reclamos,Reclamos,KS,1/10/2022,4/20/2022,80.40%,80.40,4,Baja,Reclamos,2022,,0,0
202204,2396,Reclamos,Reclamos,KS,3/18/2022,4/21/2022,79.00%,79.00,3,Baja,Reclamos,2022,,0,0
202204,6085,Reclamos,Reclamos,KS,9/15/2021,4/21/2022,93.00%,93.00,6,Baja,Reclamos,2022,,0,0
202204,5147,Reclamos,Reclamos,KS,1/10/2022,4/22/2022,85.75%,85.75,5,Activo,Reclamos,2022,,0,0
202204,5151,Reclamos,Reclamos,KS,1/10/2022,4/22/2022,95.63%,95.63,6,Baja,Reclamos,2022,,0,0
202204,1030,Reclamos,Reclamos,KS,1/10/2022,4/22/2022,96.50%,96.50,6,Activo,Reclamos,2022,,0,0
202204,5079,Reclamos,Reclamos,KS,1/10/2022,4/23/2022,75.40%,75.40,3,Baja,Reclamos,2022,,0,0
202204,6088,Reclamos,Reclamos,KS,9/15/2021,4/27/2022,24.88%,24.88,1,Baja,Reclamos,2022,,0,0
202205,6165,Reclamos,Reclamos,KS,1/10/2022,5/1/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202205,5098,Reclamos,Reclamos,KS,1/10/2022,5/1/2022,78.13%,78.13,3,Baja,Reclamos,2022,,0,0
202205,6142,Reclamos,Reclamos,KS,1/10/2022,5/1/2022,82.68%,82.68,4,Baja,Reclamos,2022,,0,0
202205,2396,Reclamos,Reclamos,KS,3/18/2022,5/3/2022,41.13%,41.13,1,Baja,Reclamos,2022,,0,0
202205,1030,Reclamos,Reclamos,KS,1/10/2022,5/9/2022,0.00%,0.00,1,Activo,Reclamos,2022,,0,0
202205,5151,Reclamos,Reclamos,KS,1/10/2022,5/9/2022,83.67%,83.67,4,Baja,Reclamos,2022,,0,0
202205,5147,Reclamos,Reclamos,KS,1/10/2022,5/10/2022,38.63%,38.63,1,Activo,Reclamos,2022,,0,0
202205,6085,Reclamos,Reclamos,KS,9/15/2021,5/10/2022,67.90%,67.90,2,Baja,Reclamos,2022,,0,0
202205,2363,Reclamos,Reclamos,KS,1/10/2022,5/12/2022,47.50%,47.50,1,Baja,Reclamos,2022,,0,0
202205,6440,Reclamos,Reclamos,KS,4/11/2022,5/12/2022,74.10%,74.10,3,Baja,Reclamos,2022,,0,0
202205,6088,Reclamos,Reclamos,KS,9/15/2021,5/12/2022,80.75%,80.75,4,Baja,Reclamos,2022,,0,0
202205,5146,Reclamos,Reclamos,KS,1/10/2022,5/12/2022,85.48%,85.48,5,Baja,Reclamos,2022,,0,0
202205,5098,Reclamos,Reclamos,KS,1/10/2022,5/15/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202205,6165,Reclamos,Reclamos,KS,1/10/2022,5/15/2022,93.28%,93.28,6,Baja,Reclamos,2022,,0,0
202205,6142,Reclamos,Reclamos,KS,1/10/2022,5/17/2022,75.12%,75.12,3,Baja,Reclamos,2022,,0,0
202205,2363,Reclamos,Reclamos,KS,1/10/2022,5/17/2022,83.90%,83.90,4,Baja,Reclamos,2022,,0,0
202205,6440,Reclamos,Reclamos,KS,4/11/2022,5/19/2022,34.45%,34.45,1,Baja,Reclamos,2022,,0,0
202205,5146,Reclamos,Reclamos,KS,1/10/2022,5/19/2022,91.46%,91.46,6,Baja,Reclamos,2022,,0,0
202205,6085,Reclamos,Reclamos,KS,9/15/2021,5/20/2022,28.40%,28.40,1,Baja,Reclamos,2022,,0,0
202205,6088,Reclamos,Reclamos,KS,9/15/2021,5/20/2022,28.90%,28.90,1,Baja,Reclamos,2022,,0,0
202205,2396,Reclamos,Reclamos,KS,3/18/2022,5/23/2022,42.13%,42.13,1,Baja,Reclamos,2022,,0,0
202205,5147,Reclamos,Reclamos,KS,1/10/2022,5/23/2022,56.55%,56.55,2,Activo,Reclamos,2022,,0,0
202205,5079,Reclamos,Reclamos,KS,1/10/2022,5/23/2022,88.33%,88.33,5,Baja,Reclamos,2022,,0,0
202205,6165,Reclamos,Reclamos,KS,1/10/2022,5/27/2022,73.12%,73.12,3,Baja,Reclamos,2022,,0,0
202205,5151,Reclamos,Reclamos,KS,1/10/2022,5/27/2022,84.25%,84.25,4,Baja,Reclamos,2022,,0,0
202205,2396,Reclamos,Reclamos,KS,3/18/2022,5/27/2022,87.75%,87.75,5,Baja,Reclamos,2022,,0,0
202205,5098,Reclamos,Reclamos,KS,1/10/2022,5/27/2022,92.44%,92.44,6,Baja,Reclamos,2022,,0,0
202205,1030,Reclamos,Reclamos,KS,1/10/2022,5/28/2022,52.96%,52.96,2,Activo,Reclamos,2022,,0,0
202206,5098,Reclamos,Reclamos,KS,1/10/2022,6/2/2022,83.94%,83.94,4,Baja,Reclamos,2022,,0,0
202206,6142,Reclamos,Reclamos,KS,1/10/2022,6/2/2022,86.46%,86.46,5,Baja,Reclamos,2022,,0,0
202206,2396,Reclamos,Reclamos,KS,3/18/2022,6/3/2022,44.26%,44.26,1,Baja,Reclamos,2022,,0,0
202206,5079,Reclamos,Reclamos,KS,1/10/2022,6/3/2022,90.42%,90.42,5,Baja,Reclamos,2022,,0,0
202206,5147,Reclamos,Reclamos,KS,1/10/2022,6/7/2022,86.88%,86.88,5,Activo,Reclamos,2022,,0,0
202206,1030,Reclamos,Reclamos,KS,1/10/2022,6/7/2022,94.17%,94.17,6,Activo,Reclamos,2022,,0,0
202206,5151,Reclamos,Reclamos,KS,1/10/2022,6/7/2022,96.00%,96.00,6,Baja,Reclamos,2022,,0,0
202206,6085,Reclamos,Reclamos,KS,9/15/2021,6/8/2022,79.39%,79.39,3,Baja,Reclamos,2022,,0,0
202206,6088,Reclamos,Reclamos,KS,9/15/2021,6/9/2022,34.22%,34.22,1,Baja,Reclamos,2022,,0,0
202206,6440,Reclamos,Reclamos,KS,4/11/2022,6/9/2022,75.40%,75.40,3,Baja,Reclamos,2022,,0,0
202206,5146,Reclamos,Reclamos,KS,1/10/2022,6/9/2022,95.24%,95.24,6,Baja,Reclamos,2022,,0,0
202206,2363,Reclamos,Reclamos,KS,1/10/2022,6/10/2022,65.00%,65.00,2,Baja,Reclamos,2022,,0,0
202206,5098,Reclamos,Reclamos,KS,1/10/2022,6/13/2022,87.68%,87.68,5,Baja,Reclamos,2022,,0,0
202206,6142,Reclamos,Reclamos,KS,1/10/2022,6/14/2022,81.63%,81.63,4,Baja,Reclamos,2022,,0,0
202206,5151,Reclamos,Reclamos,KS,1/10/2022,6/16/2022,86.74%,86.74,5,Baja,Reclamos,2022,,0,0
202206,2396,Reclamos,Reclamos,KS,3/18/2022,6/16/2022,92.44%,92.44,6,Baja,Reclamos,2022,,0,0
202206,5079,Reclamos,Reclamos,KS,1/10/2022,6/21/2022,87.75%,87.75,5,Baja,Reclamos,2022,,0,0
202206,1030,Reclamos,Reclamos,KS,1/10/2022,6/22/2022,0.00%,0.00,1,Activo,Reclamos,2022,,0,0
202206,5147,Reclamos,Reclamos,KS,1/10/2022,6/23/2022,82.50%,82.50,4,Activo,Reclamos,2022,,0,0
202206,6088,Reclamos,Reclamos,KS,9/15/2021,6/27/2022,70.50%,70.50,3,Baja,Reclamos,2022,,0,0
202206,6085,Reclamos,Reclamos,KS,9/15/2021,6/28/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202206,6440,Reclamos,Reclamos,KS,4/11/2022,6/28/2022,70.25%,70.25,3,Baja,Reclamos,2022,,0,0
202206,2363,Reclamos,Reclamos,KS,1/10/2022,6/28/2022,87.24%,87.24,5,Baja,Reclamos,2022,,0,0
202206,5146,Reclamos,Reclamos,KS,1/10/2022,6/29/2022,100.00%,100.00,6,Baja,Reclamos,2022,,0,0
202207,5079,Reclamos,Reclamos,KS,1/10/2022,7/5/2022,55.67%,55.67,2,Baja,Reclamos,2022,,0,0
202207,5098,Reclamos,Reclamos,KS,1/10/2022,7/5/2022,61.22%,61.22,2,Baja,Reclamos,2022,,0,0
202207,6142,Reclamos,Reclamos,KS,1/10/2022,7/5/2022,95.63%,95.63,6,Baja,Reclamos,2022,,0,0
202207,2396,Reclamos,Reclamos,KS,3/18/2022,7/7/2022,46.22%,46.22,1,Baja,Reclamos,2022,,0,0
202207,1030,Reclamos,Reclamos,KS,1/10/2022,7/7/2022,50.13%,50.13,2,Activo,Reclamos,2022,,0,0
202207,5151,Reclamos,Reclamos,KS,1/10/2022,7/7/2022,79.25%,79.25,3,Baja,Reclamos,2022,,0,0
202207,5147,Reclamos,Reclamos,KS,1/10/2022,7/8/2022,92.13%,92.13,6,Activo,Reclamos,2022,,0,0
202207,6085,Reclamos,Reclamos,KS,9/15/2021,7/11/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202207,6440,Reclamos,Reclamos,KS,4/11/2022,7/11/2022,83.33%,83.33,4,Baja,Reclamos,2022,,0,0
202207,2205,Reclamos,Reclamos,KS,9/15/2021,7/11/2022,86.18%,86.18,5,Baja,Reclamos,2022,,0,0
202207,5146,Reclamos,Reclamos,KS,1/10/2022,7/12/2022,95.28%,95.28,6,Baja,Reclamos,2022,,0,0
202207,2363,Reclamos,Reclamos,KS,1/10/2022,7/13/2022,76.46%,76.46,3,Baja,Reclamos,2022,,0,0
202207,6142,Reclamos,Reclamos,KS,1/10/2022,7/19/2022,82.22%,82.22,4,Baja,Reclamos,2022,,0,0
202207,5098,Reclamos,Reclamos,KS,1/10/2022,7/20/2022,96.22%,96.22,6,Baja,Reclamos,2022,,0,0
202207,6039,Reclamos,Reclamos,KS,1/10/2022,7/25/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202207,1030,Reclamos,Reclamos,KS,1/10/2022,7/25/2022,80.44%,80.44,4,Activo,Reclamos,2022,,0,0
202207,2396,Reclamos,Reclamos,KS,3/18/2022,7/25/2022,83.38%,83.38,4,Baja,Reclamos,2022,,0,0
202207,5079,Reclamos,Reclamos,KS,1/10/2022,7/25/2022,86.88%,86.88,5,Baja,Reclamos,2022,,0,0
202207,5146,Reclamos,Reclamos,KS,1/10/2022,7/25/2022,91.84%,91.84,6,Baja,Reclamos,2022,,0,0
202207,6440,Reclamos,Reclamos,KS,4/11/2022,7/26/2022,73.79%,73.79,3,Baja,Reclamos,2022,,0,0
202207,5151,Reclamos,Reclamos,KS,1/10/2022,7/26/2022,84.18%,84.18,4,Baja,Reclamos,2022,,0,0
202207,2363,Reclamos,Reclamos,KS,1/10/2022,7/26/2022,95.28%,95.28,6,Baja,Reclamos,2022,,0,0
202207,2205,Reclamos,Reclamos,KS,9/15/2021,7/27/2022,82.96%,82.96,4,Baja,Reclamos,2022,,0,0
202208,2363,Reclamos,Reclamos,KS,1/10/2022,8/2/2022,85.25%,85.25,5,Baja,Reclamos,2022,,0,0
202208,6142,Reclamos,Reclamos,KS,1/10/2022,8/2/2022,91.52%,91.52,6,Baja,Reclamos,2022,,0,0
202208,6440,Reclamos,Reclamos,KS,4/11/2022,8/3/2022,38.40%,38.40,1,Baja,Reclamos,2022,,0,0
202208,6562,Reclamos,Reclamos,KS,7/8/2022,8/3/2022,69.16%,69.16,2,Baja,Reclamos,2022,,0,0
202208,5146,Reclamos,Reclamos,KS,1/10/2022,8/3/2022,87.96%,87.96,5,Baja,Reclamos,2022,,0,0
202208,5098,Reclamos,Reclamos,KS,1/10/2022,8/3/2022,88.94%,88.94,5,Baja,Reclamos,2022,,0,0
202208,2205,Reclamos,Reclamos,KS,9/15/2021,8/4/2022,87.68%,87.68,5,Baja,Reclamos,2022,,0,0
202208,2396,Reclamos,Reclamos,KS,3/18/2022,8/4/2022,91.25%,91.25,6,Baja,Reclamos,2022,,0,0
202208,6039,Reclamos,Reclamos,KS,1/10/2022,8/4/2022,92.72%,92.72,6,Baja,Reclamos,2022,,0,0
202208,5147,Reclamos,Reclamos,KS,1/10/2022,8/5/2022,0.00%,0.00,1,Activo,Reclamos,2022,,0,0
202208,1030,Reclamos,Reclamos,KS,1/10/2022,8/5/2022,96.50%,96.50,6,Activo,Reclamos,2022,,0,0
202208,5151,Reclamos,Reclamos,KS,1/10/2022,8/8/2022,87.17%,87.17,5,Baja,Reclamos,2022,,0,0
202208,5098,Reclamos,Reclamos,KS,1/10/2022,8/12/2022,100.00%,100.00,6,Baja,Reclamos,2022,,0,0
202208,6039,Reclamos,Reclamos,KS,1/10/2022,8/16/2022,76.38%,76.38,3,Baja,Reclamos,2022,,0,0
202208,5151,Reclamos,Reclamos,KS,1/10/2022,8/16/2022,83.24%,83.24,4,Baja,Reclamos,2022,,0,0
202208,6142,Reclamos,Reclamos,KS,1/10/2022,8/16/2022,83.28%,83.28,4,Baja,Reclamos,2022,,0,0
202208,6440,Reclamos,Reclamos,KS,4/11/2022,8/16/2022,95.24%,95.24,6,Baja,Reclamos,2022,,0,0
202208,2363,Reclamos,Reclamos,KS,1/10/2022,8/16/2022,100.00%,100.00,6,Baja,Reclamos,2022,,0,0
202208,6562,Reclamos,Reclamos,KS,7/8/2022,8/17/2022,77.94%,77.94,3,Baja,Reclamos,2022,,0,0
202208,2396,Reclamos,Reclamos,KS,3/18/2022,8/17/2022,88.94%,88.94,5,Baja,Reclamos,2022,,0,0
202208,2205,Reclamos,Reclamos,KS,9/15/2021,8/18/2022,77.50%,77.50,3,Baja,Reclamos,2022,,0,0
202208,1030,Reclamos,Reclamos,KS,1/10/2022,8/18/2022,83.16%,83.16,4,Activo,Reclamos,2022,,0,0
202208,5147,Reclamos,Reclamos,KS,1/10/2022,8/18/2022,90.63%,90.63,5,Activo,Reclamos,2022,,0,0
202208,5146,Reclamos,Reclamos,KS,1/10/2022,8/18/2022,95.24%,95.24,6,Baja,Reclamos,2022,,0,0
202208,6142,Reclamos,Reclamos,KS,1/10/2022,8/23/2022,87.05%,87.05,5,Baja,Reclamos,2022,,0,0
202208,5098,Reclamos,Reclamos,KS,1/10/2022,8/23/2022,96.50%,96.50,6,Baja,Reclamos,2022,,0,0
202208,2396,Reclamos,Reclamos,KS,3/18/2022,8/24/2022,77.50%,77.50,3,Baja,Reclamos,2022,,0,0
202208,1030,Reclamos,Reclamos,KS,1/10/2022,8/25/2022,82.50%,82.50,4,Activo,Reclamos,2022,,0,0
202208,5151,Reclamos,Reclamos,KS,1/10/2022,8/25/2022,96.50%,96.50,6,Baja,Reclamos,2022,,0,0
202208,5147,Reclamos,Reclamos,KS,1/10/2022,8/25/2022,100.00%,100.00,6,Activo,Reclamos,2022,,0,0
202208,2205,Reclamos,Reclamos,KS,9/15/2021,8/26/2022,96.22%,96.22,6,Baja,Reclamos,2022,,0,0
202208,6562,Reclamos,Reclamos,KS,7/8/2022,8/29/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202208,6440,Reclamos,Reclamos,KS,4/11/2022,8/29/2022,83.28%,83.28,4,Baja,Reclamos,2022,,0,0
202208,5146,Reclamos,Reclamos,KS,1/10/2022,8/29/2022,91.24%,91.24,6,Baja,Reclamos,2022,,0,0
202208,2363,Reclamos,Reclamos,KS,1/10/2022,8/29/2022,100.00%,100.00,6,Baja,Reclamos,2022,,0,0
202209,5098,Reclamos,Reclamos,KS,1/10/2022,9/5/2022,100.00%,100.00,6,Baja,Reclamos,2022,,0,0
202209,6142,Reclamos,Reclamos,KS,1/10/2022,9/7/2022,93.35%,93.35,6,Baja,Reclamos,2022,,0,0
202209,6039,Reclamos,Reclamos,KS,1/10/2022,9/8/2022,72.88%,72.88,3,Baja,Reclamos,2022,,0,0
202209,1030,Reclamos,Reclamos,KS,1/10/2022,9/9/2022,95.09%,95.09,6,Activo,Reclamos,2022,,0,0
202209,5151,Reclamos,Reclamos,KS,1/10/2022,9/9/2022,100.00%,100.00,6,Baja,Reclamos,2022,,0,0
202209,5147,Reclamos,Reclamos,KS,1/10/2022,9/12/2022,86.25%,86.25,5,Activo,Reclamos,2022,,0,0
202209,1033,Reclamos,Reclamos,KS,1/10/2022,9/12/2022,87.68%,87.68,5,Activo,Reclamos,2022,,0,0
202209,6440,Reclamos,Reclamos,KS,4/11/2022,9/13/2022,81.38%,81.38,4,Baja,Reclamos,2022,,0,0
202209,2205,Reclamos,Reclamos,KS,9/15/2021,9/13/2022,87.96%,87.96,5,Baja,Reclamos,2022,,0,0
202209,6562,Reclamos,Reclamos,KS,7/8/2022,9/13/2022,95.00%,95.00,6,Baja,Reclamos,2022,,0,0
202209,5146,Reclamos,Reclamos,KS,1/10/2022,9/14/2022,91.74%,91.74,6,Baja,Reclamos,2022,,0,0
202209,5098,Reclamos,Reclamos,KS,1/10/2022,9/20/2022,96.50%,96.50,6,Baja,Reclamos,2022,,0,0
202209,6142,Reclamos,Reclamos,KS,1/10/2022,9/20/2022,96.50%,96.50,6,Baja,Reclamos,2022,,0,0
202209,6562,Reclamos,Reclamos,KS,7/8/2022,9/21/2022,70.25%,70.25,3,Baja,Reclamos,2022,,0,0
202209,6039,Reclamos,Reclamos,KS,1/10/2022,9/22/2022,0.00%,0.00,1,Baja,Reclamos,2022,,0,0
202209,2205,Reclamos,Reclamos,KS,9/15/2021,9/22/2022,86.18%,86.18,5,Baja,Reclamos,2022,,0,0
202209,6440,Reclamos,Reclamos,KS,4/11/2022,9/22/2022,92.72%,92.72,6,Baja,Reclamos,2022,,0,0
202209,5151,Reclamos,Reclamos,KS,1/10/2022,9/22/2022,94.66%,94.66,6,Baja,Reclamos,2022,,0,0
202209,1033,Reclamos,Reclamos,KS,1/10/2022,9/23/2022,92.72%,92.72,6,Activo,Reclamos,2022,,0,0
202209,1030,Reclamos,Reclamos,KS,1/10/2022,9/23/2022,98.00%,98.00,6,Activo,Reclamos,2022,,0,0
202209,5147,Reclamos,Reclamos,KS,1/10/2022,9/26/2022,96.08%,96.08,6,Activo,Reclamos,2022,,0,0
202209,6039,Reclamos,Reclamos,KS,1/10/2022,9/28/2022,85.44%,85.44,5,Baja,Reclamos,2022,,0,0
202210,5098,Reclamos,Reclamos,KS,1/10/2022,10/4/2022,96.22%,96.22,6,Baja,Reclamos,2022,,0,0
202210,6142,Reclamos,Reclamos,KS,1/10/2022,10/5/2022,93.35%,93.35,6,Baja,Reclamos,2022,,0,0
202210,1033,Reclamos,Reclamos,KS,1/10/2022,10/6/2022,68.94%,68.94,2,Activo,Reclamos,2022,,0,0
202210,2488,Reclamos,Reclamos,KS,6/22/2022,10/6/2022,96.50%,96.50,6,Activo,Reclamos,2022,,0,0
202210,5151,Reclamos,Reclamos,KS,1/10/2022,10/11/2022,83.28%,83.28,4,Baja,Reclamos,2022,,0,0
202210,6039,Reclamos,Reclamos,KS,1/10/2022,10/11/2022,84.18%,84.18,4,Baja,Reclamos,2022,,0,0
202210,2205,Reclamos,Reclamos,KS,9/15/2021,10/11/2022,95.76%,95.76,6,Baja,Reclamos,2022,,0,0
202210,6440,Reclamos,Reclamos,KS,4/11/2022,10/12/2022,90.55%,90.55,5,Baja,Reclamos,2022,,0,0
202210,1030,Reclamos,Reclamos,KS,1/10/2022,10/12/2022,91.25%,91.25,6,Activo,Reclamos,2022,,0,0
